,alert_id,full_path,title,date
189,TA12-346A,https://www.cisa.gov/ncas/alerts/TA12-346A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: December 12, 2012  | Last revised: January 24, 2013
                                            "
190,TA12-318A,https://www.cisa.gov/ncas/alerts/TA12-318A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: November 13, 2012  | Last revised: January 24, 2013
                                            "
191,TA12-283A,https://www.cisa.gov/ncas/alerts/TA12-283A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: October 09, 2012  | Last revised: January 24, 2013
                                            "
192,TA12-265A,https://www.cisa.gov/ncas/alerts/TA12-265A,Microsoft Releases Patch for Internet Explorer Exploit,"
                                Original release date: September 21, 2012  | Last revised: January 24, 2013
                                            "
193,TA12-262A,https://www.cisa.gov/ncas/alerts/TA12-262A,Microsoft Security Advisory for Internet Explorer Exploit,"
                                Original release date: September 18, 2012  | Last revised: January 24, 2013
                                            "
194,TA12-255A,https://www.cisa.gov/ncas/alerts/TA12-255A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: September 11, 2012  | Last revised: January 24, 2013
                                            "
195,TA12-251A,https://www.cisa.gov/ncas/alerts/TA12-251A,Microsoft Update For Minimum Certificate Key Length,"
                                Original release date: September 07, 2012  | Last revised: January 24, 2013
                                            "
196,TA12-240A,https://www.cisa.gov/ncas/alerts/TA12-240A,Oracle Java 7 Security Manager Bypass Vulnerability,"
                                Original release date: August 27, 2012  | Last revised: January 23, 2013
                                            "
197,TA12-227A,https://www.cisa.gov/ncas/alerts/TA12-227A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: August 14, 2012  | Last revised: January 24, 2013
                                            "
198,TA12-192A,https://www.cisa.gov/ncas/alerts/TA12-192A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: July 10, 2012  | Last revised: January 24, 2013
                                            "
199,TA12-174A,https://www.cisa.gov/ncas/alerts/TA12-174A,Microsoft XML Core Services Attack Activity,"
                                Original release date: June 22, 2012  | Last revised: January 24, 2013
                                            "
200,TA12-164A,https://www.cisa.gov/ncas/alerts/TA12-164A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: June 12, 2012  | Last revised: January 24, 2013
                                            "
201,TA12-129A,https://www.cisa.gov/ncas/alerts/TA12-129A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: May 08, 2012  | Last revised: January 24, 2013
                                            "
202,TA12-101B,https://www.cisa.gov/ncas/alerts/TA12-101B,Adobe Reader and Acrobat Security Updates and Architectural Improvements,"
                                Original release date: April 10, 2012  | Last revised: January 24, 2013
                                            "
203,TA12-101A,https://www.cisa.gov/ncas/alerts/TA12-101A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: April 10, 2012  | Last revised: January 24, 2013
                                            "
204,TA12-073A,https://www.cisa.gov/ncas/alerts/TA12-073A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: March 13, 2012  | Last revised: January 24, 2013
                                            "
205,TA12-045A,https://www.cisa.gov/ncas/alerts/TA12-045A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: February 14, 2012  | Last revised: January 24, 2013
                                            "
206,TA12-024A,https://www.cisa.gov/ncas/alerts/TA12-024A,"""Anonymous"" DDoS Activity","
                                Original release date: January 24, 2012  | Last revised: January 24, 2013
                                            "
207,TA12-010A,https://www.cisa.gov/ncas/alerts/TA12-010A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: January 10, 2012  | Last revised: January 24, 2013
                                            "
208,TA12-006A,https://www.cisa.gov/ncas/alerts/TA12-006A,Wi-Fi Protected Setup (WPS) Vulnerable to Brute-Force Attack,"
                                Original release date: January 06, 2012  | Last revised: January 23, 2013
                                            "
209,TA11-350A,https://www.cisa.gov/ncas/alerts/TA11-350A,Adobe Updates for Multiple Vulnerabilities,"
                                Original release date: December 16, 2011  | Last revised: January 24, 2013
                                            "
210,TA11-347A,https://www.cisa.gov/ncas/alerts/TA11-347A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: December 13, 2011  | Last revised: January 24, 2013
                                            "
211,TA11-312A,https://www.cisa.gov/ncas/alerts/TA11-312A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: November 08, 2011  | Last revised: January 24, 2013
                                            "
212,TA11-286A,https://www.cisa.gov/ncas/alerts/TA11-286A,Apple Updates for Multiple Vulnerabilities,"
                                Original release date: October 13, 2011  | Last revised: January 24, 2013
                                            "
213,TA11-284A,https://www.cisa.gov/ncas/alerts/TA11-284A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: October 11, 2011  | Last revised: January 24, 2013
                                            "
214,TA11-256A,https://www.cisa.gov/ncas/alerts/TA11-256A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: September 13, 2011  | Last revised: January 24, 2013
                                            "
215,TA11-222A,https://www.cisa.gov/ncas/alerts/TA11-222A,Adobe Updates for Multiple Vulnerabilities,"
                                Original release date: August 10, 2011  | Last revised: January 24, 2013
                                            "
216,TA11-221A,https://www.cisa.gov/ncas/alerts/TA11-221A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: August 09, 2011  | Last revised: January 24, 2013
                                            "
217,TA11-201A,https://www.cisa.gov/ncas/alerts/TA11-201A,Oracle Updates for Multiple Vulnerabilities,"
                                Original release date: July 20, 2011  | Last revised: January 24, 2013
                                            "
218,TA11-200A,https://www.cisa.gov/ncas/alerts/TA11-200A,Security Recommendations to Prevent Cyber Intrusions,"
                                Original release date: July 19, 2011  | Last revised: October 24, 2012
                                            "
219,TA11-193A,https://www.cisa.gov/ncas/alerts/TA11-193A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: July 12, 2011  | Last revised: January 24, 2013
                                            "
220,TA11-166A,https://www.cisa.gov/ncas/alerts/TA11-166A,Adobe Updates for Multiple Vulnerabilities,"
                                Original release date: June 15, 2011  | Last revised: January 24, 2013
                                            "
221,TA11-165A,https://www.cisa.gov/ncas/alerts/TA11-165A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: June 14, 2011  | Last revised: January 24, 2013
                                            "
222,TA11-130A,https://www.cisa.gov/ncas/alerts/TA11-130A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: May 10, 2011  | Last revised: January 24, 2013
                                            "
223,TA11-102A,https://www.cisa.gov/ncas/alerts/TA11-102A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: April 12, 2011  | Last revised: January 24, 2013
                                            "
224,TA11-067A,https://www.cisa.gov/ncas/alerts/TA11-067A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: March 08, 2011  | Last revised: January 24, 2013
                                            "
225,TA11-039A,https://www.cisa.gov/ncas/alerts/TA11-039A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: February 08, 2011  | Last revised: January 24, 2013
                                            "
226,TA11-011A,https://www.cisa.gov/ncas/alerts/TA11-011A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: January 11, 2011  | Last revised: January 24, 2013
                                            "
227,TA10-348A,https://www.cisa.gov/ncas/alerts/TA10-348A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: December 14, 2010  | Last revised: January 24, 2013
                                            "
228,TA10-313A,https://www.cisa.gov/ncas/alerts/TA10-313A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: November 09, 2010  | Last revised: January 24, 2013
                                            "
229,TA10-287A,https://www.cisa.gov/ncas/alerts/TA10-287A,Oracle Updates for Multiple Vulnerabilities,"
                                Original release date: October 14, 2010  | Last revised: January 23, 2013
                                            "
230,TA10-285A,https://www.cisa.gov/ncas/alerts/TA10-285A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: October 12, 2010  | Last revised: January 24, 2013
                                            "
231,TA10-279A,https://www.cisa.gov/ncas/alerts/TA10-279A,Adobe Reader and Acrobat Affected by Multiple Vulnerabilities,"
                                Original release date: October 06, 2010  | Last revised: January 24, 2013
                                            "
232,TA10-263A,https://www.cisa.gov/ncas/alerts/TA10-263A,Adobe Flash Vulnerabilities,"
                                Original release date: September 20, 2010  | Last revised: January 24, 2013
                                            "
233,TA10-257A,https://www.cisa.gov/ncas/alerts/TA10-257A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: September 14, 2010  | Last revised: January 24, 2013
                                            "
234,TA10-238A,https://www.cisa.gov/ncas/alerts/TA10-238A,Microsoft Windows Insecurely Loads Dynamic Libraries,"
                                Original release date: August 26, 2010  | Last revised: January 24, 2013
                                            "
235,TA10-231A,https://www.cisa.gov/ncas/alerts/TA10-231A,Adobe Reader and Acrobat Vulnerabilities,"
                                Original release date: August 19, 2010  | Last revised: January 24, 2013
                                            "
236,TA10-223A,https://www.cisa.gov/ncas/alerts/TA10-223A,Adobe Flash and AIR Vulnerabilities,"
                                Original release date: August 11, 2010  | Last revised: January 24, 2013
                                            "
237,TA10-222A,https://www.cisa.gov/ncas/alerts/TA10-222A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: August 10, 2010  | Last revised: January 24, 2013
                                            "
238,TA10-194B,https://www.cisa.gov/ncas/alerts/TA10-194B,Oracle Updates for Multiple Vulnerabilities,"
                                Original release date: July 13, 2010  | Last revised: January 24, 2013
                                            "
239,TA10-194A,https://www.cisa.gov/ncas/alerts/TA10-194A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: July 13, 2010  | Last revised: January 24, 2013
                                            "
240,TA10-162A,https://www.cisa.gov/ncas/alerts/TA10-162A,Adobe Flash and AIR Vulnerabilities,"
                                Original release date: June 11, 2010  | Last revised: January 24, 2013
                                            "
241,TA10-159B,https://www.cisa.gov/ncas/alerts/TA10-159B,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: June 08, 2010  | Last revised: January 24, 2013
                                            "
242,TA10-159A,https://www.cisa.gov/ncas/alerts/TA10-159A,"Adobe Flash, Reader, and Acrobat Vulnerability","
                                Original release date: June 08, 2010  | Last revised: January 24, 2013
                                            "
243,TA10-131A,https://www.cisa.gov/ncas/alerts/TA10-131A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: May 11, 2010  | Last revised: January 24, 2013
                                            "
244,TA10-103C,https://www.cisa.gov/ncas/alerts/TA10-103C,Adobe Reader and Acrobat Vulnerabilities,"
                                Original release date: April 13, 2010  | Last revised: January 24, 2013
                                            "
245,TA10-103B,https://www.cisa.gov/ncas/alerts/TA10-103B,Oracle Updates for Multiple Vulnerabilities,"
                                Original release date: April 13, 2010  | Last revised: January 24, 2013
                                            "
246,TA10-089A,https://www.cisa.gov/ncas/alerts/TA10-089A,Microsoft Internet Explorer Vulnerabilities,"
                                Original release date: March 30, 2010  | Last revised: January 24, 2013
                                            "
247,TA10-068A,https://www.cisa.gov/ncas/alerts/TA10-068A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: March 09, 2010  | Last revised: January 24, 2013
                                            "
248,TA10-040A,https://www.cisa.gov/ncas/alerts/TA10-040A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: February 09, 2010  | Last revised: January 24, 2013
                                            "
249,TA10-021A,https://www.cisa.gov/ncas/alerts/TA10-021A,Microsoft Internet Explorer Vulnerabilities,"
                                Original release date: January 21, 2010  | Last revised: January 30, 2013
                                            "
250,TA10-013A,https://www.cisa.gov/ncas/alerts/TA10-013A,Adobe Reader and Acrobat Vulnerabilities,"
                                Original release date: January 13, 2010  | Last revised: January 24, 2013
                                            "
251,TA10-012B,https://www.cisa.gov/ncas/alerts/TA10-012B,Microsoft Windows EOT Font and Adobe Flash Player 6 Vulnerabilities,"
                                Original release date: January 12, 2010  | Last revised: January 24, 2013
                                            "
252,TA10-012A,https://www.cisa.gov/ncas/alerts/TA10-012A,Oracle Updates for Multiple Vulnerabilities,"
                                Original release date: January 12, 2010  | Last revised: January 24, 2013
                                            "
253,TA09-343A,https://www.cisa.gov/ncas/alerts/TA09-343A,Adobe Flash Vulnerabilities Affect Flash Player and Adobe AIR,"
                                Original release date: December 09, 2009  | Last revised: January 24, 2013
                                            "
254,TA09-342A,https://www.cisa.gov/ncas/alerts/TA09-342A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: December 08, 2009  | Last revised: January 24, 2013
                                            "
255,TA09-314A,https://www.cisa.gov/ncas/alerts/TA09-314A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: November 10, 2009  | Last revised: January 24, 2013
                                            "
256,TA09-294A,https://www.cisa.gov/ncas/alerts/TA09-294A,Oracle Updates for Multiple Vulnerabilities,"
                                Original release date: October 21, 2009  | Last revised: January 24, 2013
                                            "
257,TA09-286B,https://www.cisa.gov/ncas/alerts/TA09-286B,Adobe Reader and Acrobat Vulnerabilities,"
                                Original release date: October 13, 2009  | Last revised: January 24, 2013
                                            "
258,TA09-286A,https://www.cisa.gov/ncas/alerts/TA09-286A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: October 13, 2009  | Last revised: January 24, 2013
                                            "
259,TA09-251A,https://www.cisa.gov/ncas/alerts/TA09-251A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: September 08, 2009  | Last revised: January 23, 2013
                                            "
260,TA09-223A,https://www.cisa.gov/ncas/alerts/TA09-223A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: August 11, 2009  | Last revised: January 24, 2013
                                            "
261,TA09-218A,https://www.cisa.gov/ncas/alerts/TA09-218A,Apple Updates for Multiple Vulnerabilities,"
                                Original release date: August 06, 2009  | Last revised: January 24, 2013
                                            "
262,TA09-209A,https://www.cisa.gov/ncas/alerts/TA09-209A,"Microsoft Windows, Internet Explorer, and Active Template Library (ATL) Vulnerabilities","
                                Original release date: July 28, 2009  | Last revised: January 24, 2013
                                            "
263,TA09-204A,https://www.cisa.gov/ncas/alerts/TA09-204A,Adobe Flash Vulnerability Affects Flash Player and Other Adobe Products,"
                                Original release date: July 23, 2009  | Last revised: January 24, 2013
                                            "
264,TA09-195A,https://www.cisa.gov/ncas/alerts/TA09-195A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: July 14, 2009  | Last revised: January 24, 2013
                                            "
265,TA09-187A,https://www.cisa.gov/ncas/alerts/TA09-187A,Microsoft Video ActiveX Control Vulnerability,"
                                Original release date: July 06, 2009  | Last revised: January 24, 2013
                                            "
266,TA09-161A,https://www.cisa.gov/ncas/alerts/TA09-161A,Adobe Acrobat and Reader Vulnerabilities,"
                                Original release date: June 10, 2009  | Last revised: January 24, 2013
                                            "
267,TA09-160A,https://www.cisa.gov/ncas/alerts/TA09-160B,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: June 09, 2009  | Last revised: January 24, 2013
                                            "
268,TA09-133B,https://www.cisa.gov/ncas/alerts/TA09-133B,Adobe Reader and Acrobat JavaScript Vulnerabilities,"
                                Original release date: May 13, 2009  | Last revised: January 24, 2013
                                            "
269,TA09-133A,https://www.cisa.gov/ncas/alerts/TA09-133A,Apple Updates for Multiple Vulnerabilities,"
                                Original release date: May 13, 2009  | Last revised: January 23, 2013
                                            "
270,TA09-132A,https://www.cisa.gov/ncas/alerts/TA09-132A,Microsoft PowerPoint Multiple Vulnerabilities,"
                                Original release date: May 12, 2009  | Last revised: January 24, 2013
                                            "
271,TA09-105A,https://www.cisa.gov/ncas/alerts/TA09-105A,Oracle Updates for Multiple Vulnerabilities,"
                                Original release date: April 15, 2009  | Last revised: January 24, 2013
                                            "
272,TA09-104A,https://www.cisa.gov/ncas/alerts/TA09-104A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: April 14, 2009  | Last revised: January 24, 2013
                                            "
273,TA09-088A,https://www.cisa.gov/ncas/alerts/TA09-088A,Conficker Worm Targets Microsoft Windows Systems,"
                                Original release date: March 29, 2009  | Last revised: January 24, 2013
                                            "
274,TA09-069A,https://www.cisa.gov/ncas/alerts/TA09-069A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: March 10, 2009  | Last revised: January 24, 2013
                                            "
275,TA09-051A,https://www.cisa.gov/ncas/alerts/TA09-051A,Adobe Acrobat and Reader Vulnerability,"
                                Original release date: February 20, 2009  | Last revised: January 24, 2013
                                            "
276,TA09-041A,https://www.cisa.gov/ncas/alerts/TA09-041A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: February 10, 2009  | Last revised: January 24, 2013
                                            "
277,TA09-022A,https://www.cisa.gov/ncas/alerts/TA09-022A,Apple QuickTime Updates for Multiple Vulnerabilities,"
                                Original release date: January 22, 2009  | Last revised: January 24, 2013
                                            "
278,TA09-020A,https://www.cisa.gov/ncas/alerts/TA09-020A,Microsoft Windows Does Not Disable AutoRun Properly,"
                                Original release date: January 20, 2009  | Last revised: April 05, 2013
                                            "
279,TA09-015A,https://www.cisa.gov/ncas/alerts/TA09-015A,Oracle Updates for Multiple Vulnerabilities,"
                                Original release date: January 15, 2009  | Last revised: January 24, 2013
                                            "
280,TA09-013A,https://www.cisa.gov/ncas/alerts/TA09-013A,Microsoft Updates for Multiple SMB Protocol Vulnerabilities,"
                                Original release date: January 13, 2009  | Last revised: April 05, 2013
                                            "
281,TA08-352A,https://www.cisa.gov/ncas/alerts/TA08-352A,Microsoft Internet Explorer Data Binding Vulnerability,"
                                Original release date: December 17, 2008  | Last revised: October 24, 2012
                                            "
282,TA08-350A,https://www.cisa.gov/ncas/alerts/TA08-350A,Apple Updates for Multiple Vulnerabilities,"
                                Original release date: December 15, 2008  | Last revised: October 19, 2016
                                            "
283,TA08-344A,https://www.cisa.gov/ncas/alerts/TA08-344A,Microsoft Updates for Multiple Vulnerabilities,"
                                Original release date: December 09, 2008  | Last revised: October 19, 2016
                                            "
284,TA08-340A,https://www.cisa.gov/ncas/alerts/TA08-340A,Sun Java Updates for Multiple Vulnerabilities,"
                                Original release date: December 05, 2008  | Last revised: October 05, 2016
                                            "
285,TA08-319A,https://www.cisa.gov/ncas/alerts/TA08-319A,Mozilla Updates for Multiple Vulnerabilities,"
                                Original release date: November 14, 2008  | Last revised: October 07, 2016
                                            "
